,Address,Address Latitude,Address Longitude,Venue,Venue Distance,Venue Latitude,Venue Longitude,Venue Category
0,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Island Foods,297,43.745866073988985,-79.34603533317939,Caribbean Restaurant
1,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,LA Fitness,127,43.74766522888878,-79.34707696065234,Gym
2,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Galleria Supermarket,646,43.75352001200256,-79.34951815337949,Supermarket
3,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Baretto Caffé,406,43.74445646349851,-79.34645978471785,Café
4,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Me Va Me Kitchen Express,843,43.754957495624346,-79.3518944966201,Mediterranean Restaurant
5,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Donalda Golf & Country Club,737,43.75281596740471,-79.34274125604858,Golf Course
6,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,VIA CIBO | italian streetfood,1026,43.75406686431253,-79.35795099741557,Italian Restaurant
7,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Matsuda Japanese Cuisine & Teppanyaki,339,43.74549366550305,-79.34582141079446,Japanese Restaurant
8,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,What a Bagel,1019,43.754330081991476,-79.35746465464855,Bagel Shop
9,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Gonoe Sushi,309,43.74573681959921,-79.34599119916211,Japanese Restaurant
10,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Longo's York Mills,1008,43.754319360674245,-79.35729068286336,Supermarket
11,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,The Captain's Boil,808,43.75498562271514,-79.34952402878943,Seafood Restaurant
12,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Casa Manila,838,43.75527711880187,-79.3488732271488,Filipino Restaurant
13,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,David Duncan House,1170,43.75825858791358,-79.3488857478876,Steakhouse
14,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Starbucks,750,43.754199,-79.351382,Coffee Shop
15,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Darband Restaurant,828,43.755193955394894,-79.34849758596626,Middle Eastern Restaurant
16,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Pizzaiolo,786,43.75473459877175,-79.35010987987614,Pizza Place
17,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Big Smoke Burger,1006,43.752836,-79.358998,Burger Joint
18,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Paisano,804,43.754946,-79.34958,Italian Restaurant
19,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,"The Westin Prince, Toronto",1013,43.75675942408352,-79.35042321681976,Hotel
20,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Gilaneh,960,43.75635473062591,-79.34959588004786,Persian Restaurant
21,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Booster Juice,1068,43.75376671,-79.35900467,Juice Bar
22,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Popeyes Louisiana Kitchen,818,43.75508117675781,-79.3493881225586,Fried Chicken Joint
23,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,TD Canada Trust,616,43.75325278607611,-79.34785097837448,Bank
24,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Thai One On,795,43.75458309476642,-79.35154293935814,Thai Restaurant
25,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Shoppers Drug Mart,1188,43.737261,-79.345868,Pharmacy
26,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Five Guys,760,43.75451390200428,-79.35000397292158,Burger Joint
27,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Freshii,759,43.75422087020506,-79.35166465666757,Salad Place
28,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,RBC Royal Bank,970,43.753041087604274,-79.35824111651904,Bank
29,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Kwan Dim Sum,1077,43.75425617395789,-79.35857045329246,Dim Sum Restaurant
30,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Starbucks,1018,43.75419547118663,-79.35764131533773,Coffee Shop
31,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Dragon Pearl Buffet 龍珠,667,43.75369318998213,-79.34973027195959,Asian Restaurant
32,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Popeyes Louisiana Kitchen,799,43.754911464139774,-79.34931157274556,Fried Chicken Joint
33,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Shoppers Drug Mart,1040,43.754171,-79.358057,Pharmacy
34,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Second Cup,1013,43.75380451882712,-79.35806384135824,Coffee Shop
35,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,LCBO,980,43.75413318628438,-79.35705066710972,Liquor Store
36,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,China Gourmet,828,43.755188855826226,-79.34838203221797,Chinese Restaurant
37,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Fox & Fiddle,773,43.754614191604695,-79.35015907581386,Bar
38,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Subway,806,43.754994275173324,-79.34874987725186,Sandwich Place
39,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Pizza Hut,792,43.75454938321482,-79.35156517121663,Pizza Place
40,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Teriyaki Experience,780,43.75446786614047,-79.35142413697658,Japanese Restaurant
41,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Cora Breakfast and Lunch,782,43.75449613817272,-79.35140124066076,Breakfast Spot
42,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,the REALTOR® Store @ TREB,214,43.74942818528675,-79.34733867645264,Paper / Office Supplies Store
43,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Windfields Restaurant,1026,43.75330963411871,-79.3588366714113,Diner
44,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Bond Park,336,43.74537356928136,-79.35124509707558,Baseball Field
45,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Tim Hortons,846,43.75504487813417,-79.35164093971247,Coffee Shop
46,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Mr. Greek,778,43.754386293180715,-79.35168960659244,Greek Restaurant
47,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Petro-Canada,1082,43.753062,-79.359937,Gas Station
48,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,St. Louis Bar and Grill,1016,43.75431184879757,-79.35745060800538,Wings Joint
49,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,TD Canada Trust,1101,43.7542576,-79.3589798,Bank
50,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Rogers,1062,43.754486563598824,-79.35801463555484,Electronics Store
51,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Katsura Japanese Restaurant 桂,950,43.75625865963421,-79.34957097779701,Japanese Restaurant
52,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Uptown Spa Toronto,991,43.75297442798781,-79.3586367853416,Spa
53,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,EB Games,1030,43.753525013205596,-79.35866674977332,Video Game Store
54,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Country Style,1066,43.75296220574307,-79.35978073768551,Coffee Shop
55,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Purolator,1074,43.75400560719613,-79.35883477810252,Shipping Store
56,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Global Pet Foods,1076,43.754157176277594,-79.35868078376943,Pet Store
57,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Quiznos,1082,43.75386671224558,-79.35911603444784,Sandwich Place
58,"#A203 - 16 Mallard Rd Toronto, ON",43.747749,-79.348656,Leslie & York Mills,1089,43.75322653918878,-79.35987973289845,Intersection
59,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Friendly Stranger - Cannabis Culture Shop,232,43.650386666114635,-79.38852348995324,Smoke Shop
60,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Downtown Toronto,305,43.65323167517444,-79.38529600606677,Neighborhood
61,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Art Gallery of Ontario,364,43.654002860337386,-79.39292172707437,Art Gallery
62,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,YYoga,390,43.64972499320129,-79.39198265471717,Yoga Studio
63,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Shangri-La Toronto,416,43.64912919417502,-79.3865566853963,Hotel
64,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Nathan Phillips Square,436,43.65227047322295,-79.38351631164551,Plaza
65,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Grange Park,251,43.652487552998565,-79.39205307540142,Park
66,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,HotBlack Coffee,233,43.65036434800487,-79.38866907575726,Coffee Shop
67,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Pai,504,43.64792310735613,-79.38857932631602,Thai Restaurant
68,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,The Keg Steakhouse + Bar - York Street,475,43.64998659318569,-79.38410336664538,Restaurant
69,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Byblos Toronto,540,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
70,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Bosk at Shangri-La,456,43.649022736761516,-79.38582635521233,Asian Restaurant
71,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Bar Hop Brewco,523,43.649068842850404,-79.39345567330301,Beer Bar
72,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Poke Guys,414,43.65489527525682,-79.38505238381624,Poke Place
73,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Burrito Boyz,452,43.6484455955513,-79.3879951787513,Burrito Place
74,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Ruth's Chris Steak House,382,43.6499174,-79.3857238,Steakhouse
75,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Chatime 日出茶太,485,43.65554164147378,-79.38468427043244,Bubble Tea Shop
76,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Sonic Boom,672,43.650858882525974,-79.39698455156606,Record Shop
77,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Michaels,452,43.64869949375211,-79.3910962343216,Arts & Crafts Store
78,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,General Assembly,659,43.647326115934106,-79.39304291907733,Pizza Place
79,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,The Burger's Priest,438,43.64864328298093,-79.38753876719665,Fast Food Restaurant
80,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Cafe Landwer,501,43.64875349932059,-79.3853673607289,Café
81,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Alo,730,43.64857357946059,-79.39624325999638,French Restaurant
82,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,TIFF Bell Lightbox,686,43.64634159071232,-79.39006297129853,Movie Theater
83,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Jimmy's Coffee,716,43.65842123574496,-79.38561319551111,Coffee Shop
84,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Banh Mi Boys,766,43.648649805139854,-79.39685914804579,Sandwich Place
85,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,UNIQLO ユニクロ,770,43.65591027779457,-79.38064099181345,Clothing Store
86,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Yeti Nails & Spa,779,43.647937726631774,-79.3963296299419,Cosmetics Shop
87,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Indigo,673,43.65351471121164,-79.38069591056922,Bookstore
88,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Assembly Chef's Hall,490,43.650578865093934,-79.3834119303614,Food Court
89,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Aloette,739,43.648380956878,-79.39618583130652,Restaurant
90,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Fresh On Spadina,751,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
91,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Richmond Station,784,43.65156872562108,-79.37926594000328,American Restaurant
92,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Banh Mi Nguyen Huong,771,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
93,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Old City Hall,580,43.652008800876125,-79.3817442232328,Monument / Landmark
94,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,The Queen and Beaver Public House,708,43.65747228208784,-79.38352412327917,Gastropub
95,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,CF Toronto Eaton Centre,704,43.654540112988535,-79.38067738352993,Shopping Mall
96,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Maker Pizza,768,43.6504011331197,-79.39804047841302,Pizza Place
97,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Cactus Club Cafe,667,43.6495520142626,-79.38167072512041,American Restaurant
98,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Hailed Coffee,826,43.65883296982352,-79.38368351986598,Coffee Shop
99,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Figo,541,43.64772466405093,-79.39052085550152,Italian Restaurant
100,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Avenue Open Kitchen,828,43.647273151492655,-79.39631997359885,Diner
101,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Silver Snail Comics,792,43.65703137958407,-79.38140310220501,Comic Shop
102,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,MUJI,604,43.656024,-79.383284,Miscellaneous Shop
103,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Elgin And Winter Garden Theatres,846,43.653393796019586,-79.3785073962175,Theater
104,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,The Second City,781,43.64563251724917,-79.39122468317156,Comedy Club
105,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Boxcar Social Temperance,600,43.65055725249405,-79.38195634640063,Bar
106,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Le Germain Hotel Toronto Mercer,762,43.64575555057125,-79.39090442494489,Hotel
107,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Yonge-Dundas Square,788,43.65605389742188,-79.38049504264389,Plaza
108,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Hudson's Bay,689,43.652039815876805,-79.38039146122816,Department Store
109,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Nordstrom,703,43.655041,-79.3809665,Clothing Store
110,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Dineen Coffee,847,43.650497,-79.378765,Café
111,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Kekou Gelato House,768,43.648651876492046,-79.39690109356265,Ice Cream Shop
112,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,SEPHORA,716,43.6535272,-79.3801543,Cosmetics Shop
113,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Starbucks,752,43.646731,-79.383951,Coffee Shop
114,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Equinox Bay Street,867,43.64809974034856,-79.37998869411526,Gym
115,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Strange Love,849,43.646301465741814,-79.39518379105066,Coffee Shop
116,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Icha Tea 一茶間,690,43.65133601830261,-79.39736984238466,Tea Room
117,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,SOMA chocolatemaker,962,43.64532829235515,-79.39571438648944,Dessert Shop
118,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Seven Lives - Tacos y Mariscos,960,43.65441817160925,-79.40054467846261,Mexican Restaurant
119,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Essence of Life Organics,944,43.65411067840614,-79.4004308758787,Organic Grocery
120,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Banh Mi Boys,946,43.659292,-79.381949,Sandwich Place
121,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Roots,711,43.65361341708363,-79.38024401664734,Clothing Store
122,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,HomeSense,766,43.6530533,-79.3794496,Furniture / Home Store
123,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,The Moonbean Cafe,925,43.65414662211733,-79.40018175516231,Café
124,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,GoodLife Fitness Toronto 137 Yonge Street,885,43.651242,-79.378068,Gym
125,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Ed Mirvish Theatre,794,43.655101567321054,-79.37976762131545,Theater
126,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Mos Mos Coffee,949,43.64815919753501,-79.37874450467258,Café
127,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Blaze Pizza,848,43.656518,-79.380015,Pizza Place
128,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Graffiti Alley,892,43.64795421908404,-79.39810216426848,Street Art
129,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Khao San Road,789,43.64630148944898,-79.39381131495668,Thai Restaurant
130,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Totum Life Science King,989,43.645119,-79.395883,Gym
131,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,deKEFIR,800,43.65043319523819,-79.37939324949957,Ice Cream Shop
132,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Kid Icarus,1043,43.653933260442265,-79.40171859012935,Arts & Crafts Store
133,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Rodney's Oyster House,1035,43.64497466422575,-79.3965870935842,Seafood Restaurant
134,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Neo Coffee Bar,890,43.66014,-79.38587,Coffee Shop
135,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Kensington Food Market,938,43.654058473740236,-79.40037565547179,Farmers Market
136,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Drom Taberna,989,43.648134029847476,-79.39967466122691,Bar
137,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Saffron Spice Kitchen,799,43.648568280297056,-79.39728377466099,Sri Lankan Restaurant
138,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,The Fairmont Royal York,982,43.64544914616651,-79.3815076529019,Hotel
139,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Dineen @CommerceCourt,849,43.648250543365556,-79.38012728220869,Coffee Shop
140,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Scaddabush Italian Kitchen & Bar,869,43.658920292028725,-79.38289105381784,Italian Restaurant
141,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Beerbistro,1000,43.64941904378835,-79.37723726034164,Gastropub
142,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Golden Patty,1016,43.6546590586465,-79.4011788108254,Caribbean Restaurant
143,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Jazz Bistro,856,43.65567828473835,-79.37927565514764,Music Venue
144,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Design Exchange,868,43.64797219581623,-79.38010382588462,Art Gallery
145,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Global Cheese,970,43.65462257332082,-79.4006057130889,Cheese Shop
146,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Kost,841,43.64532432907937,-79.39242353894822,Restaurant
147,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Delta Hotels by Marriott Toronto,1138,43.6428819,-79.3839491,Hotel
148,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,CN Tower,1112,43.642535570189125,-79.38718187733883,Monument / Landmark
149,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Body Blitz Spa West,1136,43.64597633141546,-79.39983376298972,Spa
150,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Sky Pod,1111,43.64256148814412,-79.38703777833165,Scenic Lookout
151,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Burrito Boyz,952,43.656265264409015,-79.37834318376771,Burrito Place
152,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Porchetta & Co,1176,43.64466404008139,-79.39881259826922,Sandwich Place
153,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Walrus Pub & Beer Hall,945,43.64737470920577,-79.37951515363918,Pub
154,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Craft Beer Market,895,43.6498722789121,-79.37839828995996,Beer Bar
155,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Hockey Hall Of Fame (Hockey Hall of Fame),1116,43.646974451431056,-79.37732323942681,Museum
156,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Café Plenty,932,43.6491179354577,-79.37831288380438,Café
157,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,GEORGE Restaurant,1171,43.65334645635036,-79.3744449051126,Restaurant
158,"#514 - 210 Simcoe St Toronto, ON",43.652451,-79.388931,Terroni,1086,43.650927,-79.375602,Italian Restaurant
159,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Beech Tree,211,43.680493,-79.288846,Gastropub
160,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Beaches Bake Shop,217,43.68036312619922,-79.28969173416124,Bakery
161,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Feathers Pub,225,43.680501,-79.287522,Pub
162,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Fox Theatre,654,43.67280115048827,-79.28727198292374,Indie Movie Theater
163,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Glen Manor Ravine,480,43.67682094413784,-79.29394208780985,Trail
164,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Ed's Real Scoop,666,43.67262965222451,-79.28799338520771,Ice Cream Shop
165,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Bagels On Fire,654,43.672864007619,-79.28678355423988,Bagel Shop
166,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Tori's Bakeshop,737,43.672113947269565,-79.29033140068843,Vegetarian / Vegan Restaurant
167,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Remarkable Bean,657,43.67280091854837,-79.28703802232461,Coffee Shop
168,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Vi Vetha,747,43.67372046319636,-79.28215483901357,Breakfast Spot
169,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Isabella’s Boutique Restaurant,713,43.673767,-79.282703,Japanese Restaurant
170,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Green Dragon,393,43.68083357358925,-79.28471180245829,Pub
171,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,I'm On The Beach,967,43.67036350292171,-79.28469553696922,Beach
172,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Veloute Bistro,711,43.672267,-79.289584,French Restaurant
173,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Big Carrot Natural Food Market,742,43.678879,-79.297734,Health Food Store
174,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Mastermind Toys,909,43.67145295439717,-79.29397108948247,Toy / Game Store
175,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Beacher Cafe,774,43.67193800612107,-79.29123801741737,Breakfast Spot
176,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Fill Station,661,43.673255571124315,-79.28494255033982,Pub
177,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Life Is Sweet,720,43.67373911278509,-79.28261255174259,Cupcake Shop
178,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Xola,669,43.67260275638694,-79.28808039792285,Mexican Restaurant
179,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Real Jerk Beaches,329,43.680781,-79.285727,Caribbean Restaurant
180,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,No Bull Burger,369,43.680760634916616,-79.28501935257889,Burger Joint
181,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Balmy Beach,1184,43.668168578916216,-79.29135534728574,Beach
182,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Ted Reeve Arena,1098,43.68452712511952,-79.29942632833531,Skating Rink
183,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Sanna's Farmacia,1044,43.670929268214614,-79.29596900939941,Juice Bar
184,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Beach Hill Smokehouse,1136,43.684105,-79.30041,BBQ Joint
185,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Delhi Bistro,679,43.67250606883317,-79.288353,Indian Restaurant
186,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Cool Runnings,1074,43.68349688997171,-79.30001696869618,Caribbean Restaurant
187,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Grinder,1040,43.68307273557906,-79.2998748093593,Coffee Shop
188,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Yumei Sushi,987,43.67110753520725,-79.29506363969708,Japanese Restaurant
189,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Castro's Lounge,989,43.671103559068854,-79.29510713657004,Bar
190,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Pippins Tea Company,1035,43.670992,-79.29590463638306,Tea Room
191,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Kyouka Ramen,673,43.672574,-79.287992,Ramen Restaurant
192,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Green Basil,964,43.67120043400348,-79.29471710812898,Thai Restaurant
193,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Shoppers Drug Mart,1154,43.670639,-79.29769,Pharmacy
194,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,Tim Hortons,513,43.68079865923092,-79.28290665149683,Coffee Shop
195,"281 WILLOW AVE Toronto, ON",43.678608000000004,-79.288513,The Beer Store,517,43.6804388,-79.2826,Beer Store
