,Address,Address Latitude,Address Longitude,Venue,Venue Distance,Venue Latitude,Venue Longitude,Venue Category
41,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Cacao 70,896,43.650066694561666,-79.36072263183006,Dessert Shop
42,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Carbon Computing,674,43.65945700245283,-79.34753810168428,Electronics Store
43,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Spotify,848,43.64991916262922,-79.35886149447444,Tech Startup
44,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Thai To Go,832,43.663418,-79.36071,Thai Restaurant
45,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Daniels Spectrum,629,43.66013679276432,-79.36180783336452,Performing Arts Venue
46,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Ha Noi 3 Seasons,978,43.665578086017604,-79.3521527142361,Asian Restaurant
47,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Rooster Coffee,1015,43.65189965670432,-79.36560912104514,Coffee Shop
48,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Dark Horse Espresso Bar,468,43.653080578844275,-79.3570778621122,Coffee Shop
49,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Wong's Ice Cream + Store,1014,43.665720828413036,-79.35124262662545,Ice Cream Shop
50,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Caffe Furbo,842,43.649969882303814,-79.35884946388191,Café
51,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,El Catrin,779,43.650600737116996,-79.35892024942333,Mexican Restaurant
52,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Figs Breakfast & Lunch,762,43.65567455427388,-79.3645032892494,Breakfast Spot
53,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Paintbox Bistro,697,43.660050475903624,-79.36285470971839,Restaurant
54,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,St John's Bakery,527,43.66033530315765,-79.35047712257966,Bakery
55,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Riverdale Park West,1099,43.66604827676354,-79.36094117493359,Park
56,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Chez Nous,729,43.65964,-79.3469,Wine Bar
57,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Starbucks,988,43.651613,-79.364917,Coffee Shop
58,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Pho House,1010,43.66574006403083,-79.3514929027799,Vietnamese Restaurant
59,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Soulpepper Theatre,726,43.65078003430492,-79.35761534068922,Theater
60,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,The Extension Room,553,43.65331304337331,-79.35972538072777,Gym / Fitness Center
61,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,LCBO,1060,43.65098233828489,-79.36536081685296,Liquor Store
62,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Andrea's Gerrard St. Bakery,1045,43.66586797202085,-79.35067098697503,Bakery
63,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Mercedes-Benz Downtown,497,43.66143119502613,-79.35658517368444,Auto Dealership
64,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Ed's Real Scoop,1136,43.660655832455014,-79.3420187548006,Ice Cream Shop
65,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,BATLgrounds,1155,43.647088182411316,-79.35130597436181,Athletics & Sports
66,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Mangia and Bevi Resto-Bar,1044,43.652249517927686,-79.36635530500347,Italian Restaurant
67,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Prohibition Gastrohouse,440,43.65881348516176,-79.35032270812795,Gastropub
68,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Farside,998,43.66568078247237,-79.35174180554331,Bar
69,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Morning Glory Cafe,590,43.653946942635294,-79.36114884214422,Breakfast Spot
70,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Mill St. Brew Pub,792,43.65035331843578,-79.35848936650571,Pub
71,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Bonjour Brioche,780,43.65973440286799,-79.34626614342186,Bakery
72,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Hooked,1033,43.66040731524296,-79.34325721641623,Fish Market
73,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Sukhothai,380,43.653700903664294,-79.3544465359079,Thai Restaurant
74,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,John Fluevog Shoes,867,43.64989585773889,-79.3594359503061,Shoe Store
75,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Parliament Square Park,942,43.65026388338689,-79.36219509081177,Park
76,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Riverdale Farm,1195,43.66685035126636,-79.36137564770476,Farm
77,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Qi sushi,948,43.66255180762697,-79.36425843422568,Sushi Restaurant
78,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Alumnae Theatre,905,43.65275554626444,-79.36475283805089,Theater
79,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,The Yoga Lounge,802,43.65551522261721,-79.36495542526245,Yoga Studio
80,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,The Sweet Escape Patisserie,769,43.65063217302609,-79.35870913127346,Bakery
81,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Mean Bao,629,43.659232,-79.348011,Chinese Restaurant
82,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Sushi Bar,456,43.65879825022111,-79.35008516753265,Sushi Restaurant
83,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,I Love Churros,845,43.65836361668554,-79.36558277878224,Food Truck
84,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Lower Don Recreational Trail,964,43.64841358107559,-79.35471644168172,Athletics & Sports
85,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Greg's Ice Cream,882,43.65010164153305,-79.3604404498866,Ice Cream Shop
86,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Tung Hing Bakery,928,43.665178752123936,-79.35253082343527,Bakery
87,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Queen Books,1117,43.6606506251737,-79.34226723956905,Bookstore
88,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Pho Que Ling,1109,43.666048433542066,-79.34924136659451,Vietnamese Restaurant
89,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Mi Mi Restaurant,1139,43.66629336492295,-79.34907864247218,Vietnamese Restaurant
90,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,FAMO Sandwiches,1198,43.654064,-79.369515,Sandwich Place
91,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Berkeley Church,884,43.65512324174501,-79.36587330410705,Event Space
92,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Vistek,357,43.65704640025721,-79.35966695607046,Electronics Store
93,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Berkeley Street Theatre,1025,43.65051724574011,-79.36417258802608,Theater
94,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Green Earth Vegetarian,1003,43.66589,-79.35265,Vegetarian / Vegan Restaurant
95,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,The Beer Store,195,43.657773,-79.3574632,Beer Store
96,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Berkeley Bistro,1055,43.64995993956305,-79.36388845370516,Gastropub
97,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,St Lawrence Community Centre Pool,1152,43.64955698056156,-79.36506251486433,Gym Pool
98,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,District 28,1197,43.65517388160507,-79.34059760137761,Coworking Space
99,"#1206 - 51 TROLLEY CRES Toronto, ON",43.657074,-79.355232,Leslieville Cheese Market,1110,43.66054639296253,-79.3423024562941,Cheese Shop
100,"598 YONGE ST Toronto, ON",43.665531,-79.385147,DanceLifeX Centre,159,43.66695583448771,-79.3852972984314,Dance Studio
101,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Storm Crow Manor,321,43.66683985695023,-79.38159278029707,Theme Restaurant
102,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Bar Volo,44,43.66546184849369,-79.38569158315659,Beer Bar
103,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Alley,55,43.66592244798498,-79.38556672752236,Bubble Tea Shop
104,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Sansotei Ramen 三草亭,135,43.666734794517005,-79.3853530009483,Ramen Restaurant
105,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Como En Casa,50,43.66516,-79.384796,Mexican Restaurant
106,"598 YONGE ST Toronto, ON",43.665531,-79.385147,T-Swirl Crepe,245,43.663452,-79.384125,Creperie
107,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Smith,337,43.66692666745884,-79.38142135954267,Breakfast Spot
108,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Ho's Team Barber Shop,305,43.66563031656884,-79.38135926650858,Salon / Barbershop
109,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Tokyo Sushi,152,43.665885330936845,-79.38697684868161,Sushi Restaurant
110,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Curry's Art Store Ltd.,320,43.66283810530193,-79.38373201352064,Arts & Crafts Store
111,"598 YONGE ST Toronto, ON",43.665531,-79.385147,FUEL+,400,43.66439936324463,-79.38042718414235,Juice Bar
112,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Glad Day Bookshop,352,43.66527119350875,-79.38078512672504,Bookstore
113,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Tokyo Grill,60,43.665085238149395,-79.38470692554789,Japanese Restaurant
114,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Ethiopian House,126,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
115,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Fabarnak,349,43.66637677585409,-79.38096396850409,Restaurant
116,"598 YONGE ST Toronto, ON",43.665531,-79.385147,North of Brooklyn Pizzeria,404,43.664383604568975,-79.38037571983865,Pizza Place
117,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Kothur Indian Cuisine,263,43.66787229558206,-79.38565911153148,Indian Restaurant
118,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Wish,362,43.66875926600152,-79.38569365317709,Restaurant
119,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Toronto Hemp Company,326,43.668419429320515,-79.38584843598086,Smoke Shop
120,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Coach House Restaurant,65,43.66499059853204,-79.38481415727767,Diner
121,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Si Lom,364,43.66501007731949,-79.38068288199048,Thai Restaurant
122,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Indigo,503,43.66906505288213,-79.38905744719285,Bookstore
123,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Barbara Hall Park,361,43.66687857011423,-79.38106777601625,Park
124,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Central YMCA,272,43.663083310067655,-79.38502493214878,Distribution Center
125,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Openmat Mixed Martial Arts,77,43.666171607941095,-79.3847667237342,Martial Arts Dojo
126,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Men's Room,426,43.664445596525944,-79.38006704821788,Men's Store
127,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Hero Certified Burgers,341,43.66562403029978,-79.38090430769088,Burger Joint
128,"598 YONGE ST Toronto, ON",43.665531,-79.385147,401 Games,230,43.663623277853254,-79.3840374323983,Hobby Shop
129,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Yoga Sanctuary,464,43.661499497597596,-79.38363613350754,Yoga Studio
130,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Burrito Bandidos,301,43.662962178169344,-79.38395554190546,Burrito Place
131,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Bikram Yoga Yonge,302,43.66820532149228,-79.38578009605408,Yoga Studio
132,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Sabai Sabai,570,43.670647205466466,-79.38485656424602,Thai Restaurant
133,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Starbucks,378,43.66498,-79.38051,Coffee Shop
134,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Hair Of The Dog,533,43.66282779855822,-79.37966975971744,Gastropub
135,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Woody's and Sailor,405,43.664389684023526,-79.38036131100687,Gay Bar
136,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Loblaws,598,43.661876101184674,-79.37970103481895,Supermarket
137,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Keg Steakhouse + Bar,567,43.66675618397813,-79.37830241801962,Steakhouse
138,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Queen's Park,593,43.66394609897775,-79.39217952520835,Park
139,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Eataly,551,43.66975356278464,-79.3887197971344,Gourmet Shop
140,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Maple Leaf Gardens,602,43.661893748737334,-79.37960504532634,Historic Site
141,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Nando's,435,43.66172826,-79.38639146,Portuguese Restaurant
142,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Churchmouse & Firkin,394,43.66463217328346,-79.38040612389896,Pub
143,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Aroma Espresso Bar,404,43.66796263749082,-79.38887274197582,Café
144,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Piedmont Coffee Bar,372,43.66828640594333,-79.38252026711419,Coffee Shop
145,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Bay Street Video,498,43.668889965052365,-79.38924749443069,Video Store
146,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Black Eagle,437,43.66408473971554,-79.38009823456886,Gay Bar
147,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Rolltation,444,43.669388,-79.386566,Sushi Restaurant
148,"598 YONGE ST Toronto, ON",43.665531,-79.385147,NC Salon +,450,43.66940593538455,-79.38674752555433,Health & Beauty Service
149,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Wow! Sushi,354,43.668514,-79.386686,Sushi Restaurant
150,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Pi Co.,634,43.670107,-79.389852,Pizza Place
151,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Church Street Espresso,404,43.66829221417146,-79.38187727767004,Café
152,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Baskin-Robbins,362,43.66507308115074,-79.38068437615618,Ice Cream Shop
153,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Banh Mi Boys,740,43.659292,-79.381949,Sandwich Place
154,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Hailed Coffee,754,43.65883296982352,-79.38368351986598,Coffee Shop
155,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Rooster Coffee House,625,43.66965378571954,-79.379870566686,Coffee Shop
156,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Neo Coffee Bar,602,43.66014,-79.38587,Coffee Shop
157,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Page & Panel: The TCAF Shop,700,43.67165281613454,-79.38714090280968,Comic Shop
158,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Paramount Fine Foods,687,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
159,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Tiffany & Co.,782,43.6691352,-79.3934841,Jewelry Store
160,"598 YONGE ST Toronto, ON",43.665531,-79.385147,COS,612,43.66951629225504,-79.39038980772062,Clothing Store
161,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Kitchen Stuff Plus,646,43.671191319381286,-79.3869549036026,Furniture / Home Store
162,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Canadian National Ballet School,669,43.663681,-79.377237,Dance Studio
163,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Trattoria Nervosa,775,43.67101871082308,-79.39108133032904,Italian Restaurant
164,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Bloor-Yorkville,705,43.670214354942,-79.39104696860365,Shopping Mall
165,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Blake House,629,43.664468354131486,-79.37747087203942,American Restaurant
166,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Jimmy's Coffee,792,43.65842123574496,-79.38561319551111,Coffee Shop
167,"598 YONGE ST Toronto, ON",43.665531,-79.385147,7 West Cafe,374,43.66866503275271,-79.38682953936424,Café
168,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Fiorio Hair Design,721,43.670169709332704,-79.39140019059467,Cosmetics Shop
169,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Royal Ontario Museum,839,43.668367065616046,-79.3948129405877,Museum
170,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Four Seasons Hotel Toronto,779,43.67179643581682,-79.38945690420124,Hotel
171,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Kawa Sushi,437,43.66389438938988,-79.38021009464505,Japanese Restaurant
172,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Kinka Izakaya Original,745,43.66059636632361,-79.37889120754515,Japanese Restaurant
173,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Out On The Street,494,43.668293169032786,-79.3803404783587,Men's Store
174,"598 YONGE ST Toronto, ON",43.665531,-79.385147,ROM Museum Store,851,43.66851433563614,-79.39487921364,Gift Shop
175,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Hangry Burger,567,43.66070999694819,-79.38283826775837,Burger Joint
176,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Betty Oliphant Theatre,612,43.6643149030362,-79.37772963287725,Theater
177,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Summer's Homemade Ice Cream,830,43.67090278308464,-79.39229888961067,Ice Cream Shop
178,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Yamato Japanese Restaurant,745,43.67068330431913,-79.39105580388929,Japanese Restaurant
179,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Koerner Hall,912,43.667983280307865,-79.3959619437764,Concert Hall
180,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Starbucks,353,43.662407,-79.385943,Coffee Shop
181,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Philosopher's Walk,855,43.666893747498605,-79.39559698104858,Park
182,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Black Bear Espresso,542,43.66143582514135,-79.3814931962942,Coffee Shop
183,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Japan Foundation,569,43.670609,-79.386011,Art Gallery
184,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Ritz Caribbean Food,460,43.66954527049821,-79.38650615702159,Caribbean Restaurant
185,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Salad House,448,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
186,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Nespresso Boutique - Bar,819,43.66988316570838,-79.39335858121262,Coffee Shop
187,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Kintaro,422,43.664151602498634,-79.38026409399562,Sake Bar
188,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Village of Yorkville Park,710,43.67018638224102,-79.39118020721938,Park
189,"598 YONGE ST Toronto, ON",43.665531,-79.385147,The Hazelton Hotel,875,43.670764448686846,-79.39325718465794,Hotel
190,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Tim Hortons,774,43.658569999999976,-79.38512341104502,Coffee Shop
191,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Catalyst Health,812,43.670752642604796,-79.39220440276274,Gym / Fitness Center
192,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Kinton Ramen,743,43.660631695006714,-79.37887964897601,Ramen Restaurant
193,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Scaddabush Italian Kitchen & Bar,757,43.658920292028725,-79.38289105381784,Italian Restaurant
194,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Sorry Coffee Co.,729,43.66995375187845,-79.39182812626106,Coffee Shop
195,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Pusateri's Fine Foods,755,43.671275167402676,-79.39014235798119,Gourmet Shop
196,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Golden Diner,715,43.66234167901005,-79.37743376144903,Diner
197,"598 YONGE ST Toronto, ON",43.665531,-79.385147,Burberry,759,43.66914488355015,-79.39314134722139,Boutique
